Organizacao multi thread tipo 2:

Com 6 threads
E 100 arquivos
Cada arquivo com 1000000 numeros

Thread 1:

teste_1.txt: Tempo de preencher: 0.663000   Tempo de organizacao: 0.049000
teste_30.txt: Tempo de preencher: 1.127000   Tempo de organizacao: 0.169000
teste_31.txt: Tempo de preencher: 0.509000   Tempo de organizacao: 0.184000
teste_32.txt: Tempo de preencher: 0.577000   Tempo de organizacao: 0.181000

Resultado do thread 2:  Tempo total: 21.241000

Thread 3:

teste_33.txt: Tempo de preencher: 1.689000   Tempo de organizacao: 0.145000
teste_34.txt: Tempo de preencher: 1.544000   Tempo de organizacao: 0.136000
teste_35.txt: Tempo de preencher: 1.552000   Tempo de organizacao: 0.149000
teste_36.txt: Tempo de preencher: 1.585000   Tempo de organizacao: 0.134000
teste_37.txt: Tempo de preencher: 1.546000   Tempo de organizacao: 0.137000
teste_38.txt: Tempo de preencher: 1.546000   Tempo de organizacao: 0.137000
teste_39.txt: Tempo de preencher: 0.486000   Tempo de organizacao: 0.135000
teste_40.txt: Tempo de preencher: 0.512000   Tempo de organizacao: 0.134000
teste_41.txt: Tempo de preencher: 0.483000   Tempo de organizacao: 0.134000
teste_42.txt: Tempo de preencher: 0.501000   Tempo de organizacao: 0.132000
teste_43.txt: Tempo de preencher: 0.482000   Tempo de organizacao: 0.135000
teste_44.txt: Tempo de preencher: 0.491000   Tempo de organizacao: 0.135000
teste_45.txt: Tempo de preencher: 0.486000   Tempo de organizacao: 0.138000
teste_46.txt: Tempo de preencher: 0.491000   Tempo de organizacao: 0.138000
teste_47.txt: Tempo de preencher: 0.485000   Tempo de organizacao: 0.134000
teste_48.txt: Tempo de preencher: 0.486000   Tempo de organizacao: 0.134000

Resultado do thread 3:  Tempo total: 16.552000

Thread 4:

teste_49.txt: Tempo de preencher: 1.595000   Tempo de organizacao: 0.152000
teste_50.txt: Tempo de preencher: 1.510000   Tempo de organizacao: 0.139000
teste_51.txt: Tempo de preencher: 1.438000   Tempo de organizacao: 0.135000
teste_52.txt: Tempo de preencher: 1.359000   Tempo de organizacao: 0.133000
teste_53.txt: Tempo de preencher: 1.436000   Tempo de organizacao: 0.136000
teste_54.txt: Tempo de preencher: 1.422000   Tempo de organizacao: 0.134000
teste_55.txt: Tempo de preencher: 1.258000   Tempo de organizacao: 0.142000
teste_56.txt: Tempo de preencher: 1.135000   Tempo de organizacao: 0.138000
teste_57.txt: Tempo de preencher: 1.165000   Tempo de organizacao: 0.136000
teste_58.txt: Tempo de preencher: 1.194000   Tempo de organizacao: 0.137000
teste_59.txt: Tempo de preencher: 1.154000   Tempo de organizacao: 0.133000
teste_60.txt: Tempo de preencher: 1.042000   Tempo de organizacao: 0.135000
teste_61.txt: Tempo de preencher: 0.996000   Tempo de organizacao: 0.161000
teste_62.txt: Tempo de preencher: 1.095000   Tempo de organizacao: 0.167000
teste_63.txt: Tempo de preencher: 0.575000   Tempo de organizacao: 0.134000
teste_64.txt: Tempo de preencher: 0.640000   Tempo de organizacao: 0.188000

Resultado do thread 4:  Tempo total: 21.314000

Thread 5:

teste_65.txt: Tempo de preencher: 1.663000   Tempo de organizacao: 0.138000
teste_66.txt: Tempo de preencher: 1.551000   Tempo de organizacao: 0.133000
teste_67.txt: Tempo de preencher: 1.595000   Tempo de organizacao: 0.135000
teste_68.txt: Tempo de preencher: 1.553000   Tempo de organizacao: 0.139000
teste_69.txt: Tempo de preencher: 1.535000   Tempo de organizacao: 0.141000
teste_70.txt: Tempo de preencher: 1.587000   Tempo de organizacao: 0.137000
teste_71.txt: Tempo de preencher: 0.888000   Tempo de organizacao: 0.134000
teste_72.txt: Tempo de preencher: 0.886000   Tempo de organizacao: 0.138000
teste_73.txt: Tempo de preencher: 1.054000   Tempo de organizacao: 0.134000
teste_74.txt: Tempo de preencher: 1.029000   Tempo de organizacao: 0.137000
teste_75.txt: Tempo de preencher: 0.859000   Tempo de organizacao: 0.134000
teste_76.txt: Tempo de preencher: 0.860000   Tempo de organizacao: 0.134000
teste_77.txt: Tempo de preencher: 0.503000   Tempo de organizacao: 0.134000
teste_78.txt: Tempo de preencher: 0.527000   Tempo de organizacao: 0.134000
teste_79.txt: Tempo de preencher: 0.484000   Tempo de organizacao: 0.149000
teste_80.txt: Tempo de preencher: 0.589000   Tempo de organizacao: 0.133000

Resultado do thread 5:  Tempo total: 19.347000

Thread 6:

teste_81.txt: Tempo de preencher: 0.654000   Tempo de organizacao: 0.137000
teste_82.txt: Tempo de preencher: 0.559000   Tempo de organizacao: 0.138000
teste_83.txt: Tempo de preencher: 0.529000   Tempo de organizacao: 0.140000
teste_84.txt: Tempo de preencher: 0.525000   Tempo de organizacao: 0.134000
teste_85.txt: Tempo de preencher: 0.535000   Tempo de organizacao: 0.134000
teste_86.txt: Tempo de preencher: 0.533000   Tempo de organizacao: 0.149000
teste_87.txt: Tempo de preencher: 0.529000   Tempo de organizacao: 0.135000
teste_88.txt: Tempo de preencher: 0.526000   Tempo de organizacao: 0.135000
teste_89.txt: Tempo de preencher: 0.520000   Tempo de organizacao: 0.134000
teste_90.txt: Tempo de preencher: 0.531000   Tempo de organizacao: 0.133000
teste_91.txt: Tempo de preencher: 0.523000   Tempo de organizacao: 0.135000
teste_92.txt: Tempo de preencher: 0.548000   Tempo de organizacao: 0.141000
teste_93.txt: Tempo de preencher: 0.540000   Tempo de organizacao: 0.134000
teste_94.txt: Tempo de preencher: 0.526000   Tempo de organizacao: 0.135000
teste_95.txt: Tempo de preencher: 0.524000   Tempo de organizacao: 0.135000
teste_96.txt: Tempo de preencher: 0.523000   Tempo de organizacao: 0.139000

Resultado do thread 6:  Tempo total: 10.813000

Tempo total: 99.455000

