Organizacao 2 thread:

Com 1000 arquivos.
Cada arquivo com 1000000 numeros

teste_82.txt: Tempo de preencher: 0.581000   Tempo de organizacao: 0.135000
teste_83.txt: Tempo de preencher: 0.626000   Tempo de organizacao: 0.147000
teste_84.txt: Tempo de preencher: 0.493000   Tempo de organizacao: 0.134000
teste_85.txt: Tempo de preencher: 0.561000   Tempo de organizacao: 0.135000
teste_86.txt: Tempo de preencher: 0.691000   Tempo de organizacao: 0.142000
teste_87.txt: Tempo de preencher: 0.622000   Tempo de organizacao: 0.137000
teste_88.txt: Tempo de preencher: 0.544000   Tempo de organizacao: 0.134000
teste_89.txt: Tempo de preencher: 0.544000   Tempo de organizacao: 0.174000
teste_90.txt: Tempo de preencher: 0.571000   Tempo de organizacao: 0.134000
teste_91.txt: Tempo de preencher: 0.626000   Tempo de organizacao: 0.163000
teste_92.txt: Tempo de preencher: 0.597000   Tempo de organizacao: 0.150000
teste_93.txt: Tempo de preencher: 0.647000   Tempo de organizacao: 0.135000
teste_94.txt: Tempo de preencher: 0.586000   Tempo de organizacao: 0.135000
teste_95.txt: Tempo de preencher: 0.497000   Tempo de organizacao: 0.150000
teste_96.txt: Tempo de preencher: 0.580000   Tempo de organizacao: 0.184000
teste_97.txt: Tempo de preencher: 0.559000   Tempo de organizacao: 0.138000
teste_98.txt: Tempo de preencher: 0.645000   Tempo de organizacao: 0.173000
teste_99.txt: Tempo de preencher: 0.506000   Tempo de organizacao: 0.139000
teste_100.txt: Tempo de preencher: 0.528000   Tempo de organizacao: 0.156000
teste_101.txt: Tempo de preencher: 0.523000   Tempo de organizacao: 0.134000
teste_102.txt: Tempo de preencher: 0.554000   Tempo de organizacao: 0.134000
teste_103.txt: Tempo de preencher: 0.598000   Tempo de organizacao: 0.138000
teste_104.txt: Tempo de preencher: 0.544000   Tempo de organizacao: 0.137000
teste_105.txt: Tempo de preencher: 0.608000   Tempo de organizacao: 0.135000
teste_106.txt: Tempo de preencher: 0.624000   Tempo de organizacao: 0.172000
teste_107.txt: Tempo de preencher: 0.516000   Tempo de organizacao: 0.180000
teste_108.txt: Tempo de preencher: 0.571000   Tempo de organizacao: 0.177000
teste_109.txt: Tempo de preencher: 0.555000   Tempo de organizacao: 0.150000
teste_110.txt: Tempo de preencher: 0.668000   Tempo de organizacao: 0.177000
teste_111.txt: Tempo de preencher: 0.536000   Tempo de organizacao: 0.135000
teste_112.txt: Tempo de preencher: 0.544000   Tempo de organizacao: 0.135000
teste_113.txt: Tempo de preencher: 0.635000   Tempo de organizacao: 0.134000
teste_114.txt: Tempo de preencher: 0.679000   Tempo de organizacao: 0.184000
teste_115.txt: Tempo de preencher: 0.753000   Tempo de organizacao: 0.135000
teste_116.txt: Tempo de preencher: 0.750000   Tempo de organizacao: 0.136000
teste_117.txt: Tempo de preencher: 0.529000   Tempo de organizacao: 0.138000
teste_118.txt: Tempo de preencher: 0.510000   Tempo de organizacao: 0.138000
teste_119.txt: Tempo de preencher: 0.521000   Tempo de organizacao: 0.147000
teste_120.txt: Tempo de preencher: 0.525000   Tempo de organizacao: 0.149000
teste_121.txt: Tempo de preencher: 0.558000   Tempo de organizacao: 0.136000
teste_122.txt: Tempo de preencher: 0.567000   Tempo de organizacao: 0.136000
teste_123.txt: Tempo de preencher: 0.539000   Tempo de organizacao: 0.146000
teste_124.txt: Tempo de preencher: 0.590000   Tempo de organizacao: 0.136000
teste_125.txt: Tempo de preencher: 0.517000   Tempo de organizacao: 0.135000
