Organizacao multi thread tipo 2:

Com 10 threads
E 100 arquivos
Cada arquivo com 1000000 numeros

Thread 1:

teste_75.txt: Tempo de preencher: 1.035000   Tempo de organizacao: 0.143000
teste_76.txt: Tempo de preencher: 0.886000   Tempo de organizacao: 0.141000
teste_77.txt: Tempo de preencher: 1.032000   Tempo de organizacao: 0.138000
teste_78.txt: Tempo de preencher: 1.101000   Tempo de organizacao: 0.138000
teste_79.txt: Tempo de preencher: 0.485000   Tempo de organizacao: 0.134000
teste_80.txt: Tempo de preencher: 0.476000   Tempo de organizacao: 0.134000

Resultado do thread 8:  Tempo total: 13.440000

Thread 9:

teste_81.txt: Tempo de preencher: 1.817000   Tempo de organizacao: 0.153000
teste_82.txt: Tempo de preencher: 1.725000   Tempo de organizacao: 0.151000
teste_83.txt: Tempo de preencher: 1.686000   Tempo de organizacao: 0.149000
teste_84.txt: Tempo de preencher: 1.656000   Tempo de organizacao: 0.146000
teste_85.txt: Tempo de preencher: 1.296000   Tempo de organizacao: 0.137000
teste_86.txt: Tempo de preencher: 1.249000   Tempo de organizacao: 0.136000
teste_87.txt: Tempo de preencher: 1.324000   Tempo de organizacao: 0.134000
teste_88.txt: Tempo de preencher: 1.058000   Tempo de organizacao: 0.136000
teste_89.txt: Tempo de preencher: 0.565000   Tempo de organizacao: 0.134000
teste_90.txt: Tempo de preencher: 0.523000   Tempo de organizacao: 0.135000

Resultado do thread 9:  Tempo total: 15.953000

Thread 10:

teste_91.txt: Tempo de preencher: 0.687000   Tempo de organizacao: 0.156000
teste_92.txt: Tempo de preencher: 0.589000   Tempo de organizacao: 0.149000
teste_93.txt: Tempo de preencher: 0.574000   Tempo de organizacao: 0.141000
teste_94.txt: Tempo de preencher: 0.552000   Tempo de organizacao: 0.142000
teste_95.txt: Tempo de preencher: 0.582000   Tempo de organizacao: 0.147000
teste_96.txt: Tempo de preencher: 0.610000   Tempo de organizacao: 0.139000
teste_97.txt: Tempo de preencher: 0.585000   Tempo de organizacao: 0.142000
teste_98.txt: Tempo de preencher: 0.610000   Tempo de organizacao: 0.146000
teste_99.txt: Tempo de preencher: 0.635000   Tempo de organizacao: 0.156000
teste_100.txt: Tempo de preencher: 0.559000   Tempo de organizacao: 0.145000

Resultado do thread 10:  Tempo total: 7.446000

Tempo total: 157.621000

